count,angry,disgust,fear,happy,neutral,sad,surprise,temperature,light,genre
6,0,0,0,0,1,0,0,20.19999999999999,205,classical
12,0,0,0,0,1,0,0,19.79999999999999,198,classical
11,0,0,0,0,1,0,0,17.2,181,classical
3,0,0,0,0,1,0,0,20.799999999999986,208,classical
5,0,0,0,0,1,0,0,18.599999999999994,215,classical
10,0,0,0,0,1,0,0,17.799999999999997,189,classical
13,0,0,0,0,1,0,0,20.999999999999986,195,classical
14,0,0,0,0,1,0,0,19.79999999999999,217,classical
11,0,0,0,0,1,0,0,20.599999999999987,193,classical
5,0,0,0,0,1,0,0,20.999999999999986,201,classical
14,0,0,0,0,1,0,0,20.599999999999987,187,classical
5,0,0,0,0,1,0,0,19.39999999999999,213,classical
2,0,0,0,0,1,0,0,17.599999999999998,204,classical
5,0,0,0,0,1,0,0,17.799999999999997,210,classical
11,0,0,0,0,1,0,0,18.799999999999994,210,classical
4,0,0,0,0,1,0,0,20.999999999999986,193,classical
6,0,0,0,0,1,0,0,19.79999999999999,196,classical
7,0,0,0,0,1,0,0,20.999999999999986,202,classical
6,0,0,0,0,1,0,0,17.999999999999996,212,classical
9,0,0,0,0,1,0,0,18.399999999999995,212,classical
6,0,0,0,0,1,0,0,17.999999999999996,210,classical
4,0,0,0,0,1,0,0,17.4,195,classical
5,0,0,0,0,1,0,0,20.399999999999988,200,classical
7,0,0,0,0,1,0,0,20.799999999999986,217,classical
13,0,0,0,0,1,0,0,18.799999999999994,200,classical
3,0,0,0,0,1,0,0,20.599999999999987,219,classical
9,0,0,0,0,1,0,0,19.99999999999999,203,classical
6,0,0,0,0,1,0,0,18.399999999999995,216,classical
13,0,0,0,0,1,0,0,20.599999999999987,180,classical
10,0,0,0,0,1,0,0,19.39999999999999,205,classical
9,0,0,0,0,1,0,0,18.199999999999996,188,classical
6,0,0,0,0,1,0,0,20.19999999999999,208,classical
13,0,0,0,0,1,0,0,20.599999999999987,209,classical
3,0,0,0,0,1,0,0,20.999999999999986,192,classical
6,0,0,0,0,1,0,0,17.799999999999997,188,classical
3,0,0,0,0,1,0,0,17.999999999999996,190,classical
9,0,0,0,0,1,0,0,19.99999999999999,183,classical
5,0,0,0,0,1,0,0,18.399999999999995,191,classical
6,0,0,0,0,1,0,0,20.599999999999987,207,classical
9,0,0,0,0,1,0,0,20.999999999999986,192,classical
7,0,0,0,0,1,0,0,20.599999999999987,199,classical
4,0,0,0,0,1,0,0,17.599999999999998,219,classical
11,0,0,0,0,1,0,0,20.799999999999986,188,classical
4,0,1,1,0,0,1,0,17.4,40,sad
3,0,1,1,0,0,1,0,17.799999999999997,73,sad
3,0,1,1,0,0,1,0,17.2,47,sad
1,0,1,1,0,0,1,0,18.999999999999993,75,sad
3,0,1,1,0,0,1,0,18.799999999999994,75,sad
5,0,1,1,0,0,1,0,18.999999999999993,22,sad
3,0,1,1,0,0,1,0,19.79999999999999,39,sad
4,0,1,1,0,0,1,0,18.599999999999994,42,sad
4,0,1,1,0,0,1,0,19.59999999999999,45,sad
5,0,1,1,0,0,1,0,17.999999999999996,70,sad
2,0,1,1,0,0,1,0,19.79999999999999,30,sad
2,0,1,1,0,0,1,0,17.799999999999997,54,sad
5,0,1,1,0,0,1,0,19.39999999999999,76,sad
3,0,1,1,0,0,1,0,18.999999999999993,50,sad
1,0,1,1,0,0,1,0,17.999999999999996,70,sad
4,0,1,1,0,0,1,0,18.599999999999994,35,sad
5,0,1,1,0,0,1,0,18.599999999999994,36,sad
1,0,1,1,0,0,1,0,19.99999999999999,27,sad
5,0,1,1,0,0,1,0,18.199999999999996,29,sad
2,0,1,1,0,0,1,0,17.4,62,sad
3,0,1,1,0,0,1,0,17.2,50,sad
2,0,1,1,0,0,1,0,18.199999999999996,77,sad
3,0,1,1,0,0,1,0,17.999999999999996,45,sad
5,0,1,1,0,0,1,0,19.59999999999999,49,sad
4,0,1,1,0,0,1,0,17.599999999999998,33,sad
1,0,1,1,0,0,1,0,17.599999999999998,23,sad
2,0,1,1,0,0,1,0,17.999999999999996,73,sad
5,0,1,1,0,0,1,0,17.2,66,sad
1,0,1,1,0,0,1,0,17.999999999999996,23,sad
4,0,1,1,0,0,1,0,18.999999999999993,49,sad
2,0,1,1,0,0,1,0,17.599999999999998,62,sad
4,0,1,1,0,0,1,0,18.199999999999996,54,sad
2,0,1,1,0,0,1,0,17.799999999999997,58,sad
1,0,1,1,0,0,1,0,19.99999999999999,64,sad
2,0,1,1,0,0,1,0,17.799999999999997,57,sad
2,0,1,1,0,0,1,0,17.799999999999997,59,sad
4,0,1,1,0,0,1,0,18.399999999999995,59,sad
1,0,1,1,0,0,1,0,19.59999999999999,69,sad
2,0,1,1,0,0,1,0,18.399999999999995,74,sad
2,0,1,1,0,0,1,0,19.79999999999999,55,sad
1,0,1,1,0,0,1,0,18.799999999999994,59,sad
4,0,1,1,0,0,1,0,18.399999999999995,24,sad
1,0,1,1,0,0,1,0,17.999999999999996,23,sad
2,0,1,1,0,0,1,0,17.799999999999997,70,sad
1,0,1,1,0,0,1,0,17.999999999999996,76,sad
1,0,1,1,0,0,1,0,18.399999999999995,21,sad
4,0,1,1,0,0,1,0,19.59999999999999,72,sad
2,0,1,1,0,0,1,0,18.599999999999994,18,sad
1,0,1,1,0,0,1,0,17.599999999999998,23,sad
4,0,1,1,0,0,1,0,18.599999999999994,40,sad
3,0,1,1,0,0,1,0,18.599999999999994,59,sad
5,0,1,1,0,0,1,0,17.999999999999996,40,sad
3,0,1,1,0,0,1,0,17.4,32,sad
2,0,1,1,0,0,1,0,18.799999999999994,41,sad
5,0,1,1,0,0,1,0,18.799999999999994,59,sad
3,0,1,1,0,0,1,0,17.2,21,sad
2,0,1,1,0,0,1,0,18.599999999999994,41,sad
4,0,1,1,0,0,1,0,18.999999999999993,51,sad
1,0,1,1,0,0,1,0,18.399999999999995,31,sad
5,0,1,1,0,0,1,0,18.399999999999995,54,sad
3,0,1,1,0,0,1,0,17.4,65,sad
3,0,1,1,0,0,1,0,18.399999999999995,33,sad
2,0,1,1,0,0,1,0,17.799999999999997,28,sad
5,0,1,1,0,0,1,0,17.999999999999996,22,sad
2,0,1,1,0,0,1,0,18.399999999999995,62,sad
5,0,1,1,0,0,1,0,17.599999999999998,58,sad
4,0,1,1,0,0,1,0,18.199999999999996,75,sad
3,0,1,1,0,0,1,0,19.79999999999999,47,sad
3,0,1,1,0,0,1,0,19.99999999999999,66,sad
4,0,1,1,0,0,1,0,18.799999999999994,75,sad
1,0,1,1,0,0,1,0,19.99999999999999,70,sad
3,0,1,1,0,0,1,0,17.799999999999997,42,sad
1,0,1,1,0,0,1,0,18.399999999999995,19,sad
1,0,1,1,0,0,1,0,17.4,55,sad
5,0,1,1,0,0,1,0,17.999999999999996,78,sad
2,0,1,1,0,0,1,0,17.2,29,sad
5,0,1,1,0,0,1,0,18.999999999999993,67,sad
1,0,1,1,0,0,1,0,19.99999999999999,77,sad
3,0,1,1,0,0,1,0,19.39999999999999,39,sad
5,0,1,1,0,0,1,0,17.799999999999997,79,sad
2,0,1,1,0,0,1,0,18.599999999999994,27,sad
3,0,1,1,0,0,1,0,18.999999999999993,79,sad
3,0,1,1,0,0,1,0,19.99999999999999,33,sad
3,0,1,1,0,0,1,0,17.799999999999997,65,sad
1,0,1,1,0,0,1,0,19.99999999999999,51,sad
4,0,1,1,0,0,1,0,17.599999999999998,42,sad
4,0,1,1,0,0,1,0,17.2,75,sad
2,0,1,1,0,0,1,0,18.799999999999994,56,sad
2,0,1,1,0,0,1,0,17.999999999999996,29,sad
1,0,1,1,0,0,1,0,19.39999999999999,42,sad
3,0,1,1,0,0,1,0,19.199999999999992,71,sad
4,0,1,1,0,0,1,0,19.59999999999999,70,sad
1,0,1,1,0,0,1,0,17.599999999999998,74,sad
3,0,1,1,0,0,1,0,17.2,62,sad
4,0,1,1,0,0,1,0,18.799999999999994,51,sad
3,0,1,1,0,0,1,0,18.599999999999994,68,sad
2,0,1,1,0,0,1,0,18.599999999999994,66,sad
3,0,1,1,0,0,1,0,19.39999999999999,60,sad
5,0,1,1,0,0,1,0,19.59999999999999,75,sad
2,0,1,1,0,0,1,0,18.199999999999996,23,sad
3,0,1,1,0,0,1,0,19.59999999999999,31,sad
5,0,1,1,0,0,1,0,19.99999999999999,57,sad
1,0,1,1,0,0,1,0,17.599999999999998,57,sad
2,0,1,1,0,0,1,0,19.59999999999999,67,sad
3,0,1,1,0,0,1,0,18.399999999999995,39,sad
5,0,1,1,0,0,1,0,17.4,53,sad
2,0,1,1,0,0,1,0,17.4,79,sad
5,0,1,1,0,0,1,0,17.599999999999998,58,sad
2,0,1,1,0,0,1,0,18.399999999999995,52,sad
1,0,1,1,0,0,1,0,17.999999999999996,55,sad
4,0,1,1,0,0,1,0,17.4,58,sad
2,0,1,1,0,0,1,0,19.199999999999992,28,sad
4,0,1,1,0,0,1,0,18.999999999999993,20,sad
5,0,1,1,0,0,1,0,17.599999999999998,46,sad
1,0,1,1,0,0,1,0,19.199999999999992,43,sad
1,0,1,1,0,0,1,0,18.599999999999994,21,sad
2,0,1,1,0,0,1,0,18.399999999999995,70,sad
3,0,1,1,0,0,1,0,17.999999999999996,46,sad
5,0,1,1,0,0,1,0,17.799999999999997,59,sad
5,0,1,1,0,0,1,0,17.4,39,sad
1,0,1,1,0,0,1,0,18.399999999999995,55,sad
3,0,1,1,0,0,1,0,18.399999999999995,28,sad
3,0,1,1,0,0,1,0,19.79999999999999,34,sad
3,0,1,1,0,0,1,0,18.199999999999996,23,sad
1,0,1,1,0,0,1,0,17.4,79,sad
2,0,1,1,0,0,1,0,19.79999999999999,72,sad
3,0,1,1,0,0,1,0,17.799999999999997,34,sad
3,0,1,1,0,0,1,0,18.999999999999993,36,sad
2,0,1,1,0,0,1,0,17.2,35,sad
4,0,1,1,0,0,1,0,17.799999999999997,70,sad
5,0,1,1,0,0,1,0,17.2,50,sad
2,0,1,1,0,0,1,0,19.39999999999999,76,sad
2,0,1,1,0,0,1,0,18.399999999999995,48,sad
3,0,1,1,0,0,1,0,17.799999999999997,54,sad
5,0,1,1,0,0,1,0,19.99999999999999,25,sad
1,0,1,1,0,0,1,0,17.599999999999998,69,sad
5,0,1,1,0,0,1,0,19.199999999999992,37,sad
3,0,1,1,0,0,1,0,19.199999999999992,26,sad
4,0,1,1,0,0,1,0,17.799999999999997,67,sad
5,0,1,1,0,0,1,0,19.99999999999999,21,sad
3,0,1,1,0,0,1,0,17.2,71,sad
3,0,1,1,0,0,1,0,18.199999999999996,54,sad
5,0,1,1,0,0,1,0,18.999999999999993,75,sad
5,0,1,1,0,0,1,0,18.999999999999993,63,sad
2,0,1,1,0,0,1,0,18.599999999999994,79,sad
5,0,1,1,0,0,1,0,19.99999999999999,25,sad
2,0,1,1,0,0,1,0,17.999999999999996,37,sad
2,0,1,1,0,0,1,0,18.199999999999996,44,sad
5,0,1,1,0,0,1,0,18.599999999999994,62,sad
3,0,1,1,0,0,1,0,19.99999999999999,44,sad
4,0,1,1,0,0,1,0,17.2,69,sad
3,0,1,1,0,0,1,0,19.59999999999999,36,sad
3,0,1,1,0,0,1,0,19.79999999999999,39,sad
1,0,1,1,0,0,1,0,17.4,36,sad
5,0,1,1,0,0,1,0,17.999999999999996,70,sad
3,0,1,1,0,0,1,0,18.199999999999996,29,sad
1,0,1,1,0,0,1,0,18.999999999999993,32,sad
3,0,1,1,0,0,1,0,19.79999999999999,51,sad
5,0,1,1,0,0,1,0,18.399999999999995,30,sad
4,0,1,1,0,0,1,0,17.599999999999998,62,sad
1,0,1,1,0,0,1,0,19.199999999999992,44,sad
4,0,1,1,0,0,1,0,17.2,41,sad
5,0,1,1,0,0,1,0,18.999999999999993,42,sad
1,0,1,1,0,0,1,0,19.199999999999992,67,sad
2,0,1,1,0,0,1,0,17.2,23,sad
2,0,1,1,0,0,1,0,17.599999999999998,26,sad
3,0,1,1,0,0,1,0,18.799999999999994,50,sad
3,0,1,1,0,0,1,0,19.199999999999992,38,sad
1,0,1,1,0,0,1,0,17.2,62,sad
3,0,1,1,0,0,1,0,17.4,42,sad
1,0,1,1,0,0,1,0,17.799999999999997,56,sad
3,0,1,1,0,0,1,0,17.4,35,sad
4,0,1,1,0,0,1,0,19.79999999999999,67,sad
1,0,1,1,0,0,1,0,17.799999999999997,29,sad
2,0,1,1,0,0,1,0,19.199999999999992,32,sad
4,0,1,1,0,0,1,0,19.59999999999999,67,sad
5,0,1,1,0,0,1,0,17.4,48,sad
2,0,1,1,0,0,1,0,18.799999999999994,51,sad
3,0,1,1,0,0,1,0,17.2,36,sad
2,0,1,1,0,0,1,0,19.79999999999999,76,sad
3,0,1,1,0,0,1,0,17.599999999999998,36,sad
3,0,1,1,0,0,1,0,17.999999999999996,52,sad
5,0,1,1,0,0,1,0,19.79999999999999,30,sad
1,0,1,1,0,0,1,0,18.199999999999996,79,sad
5,0,1,1,0,0,1,0,17.999999999999996,37,sad
2,0,1,1,0,0,1,0,19.39999999999999,55,sad
5,0,1,1,0,0,1,0,19.79999999999999,45,sad
2,0,1,1,0,0,1,0,18.799999999999994,45,sad
1,0,1,1,0,0,1,0,18.599999999999994,45,sad
3,0,1,1,0,0,1,0,18.599999999999994,43,sad
5,0,1,1,0,0,1,0,19.199999999999992,51,sad
3,0,1,1,0,0,1,0,19.199999999999992,58,sad
2,0,1,1,0,0,1,0,19.79999999999999,49,sad
1,0,1,1,0,0,1,0,17.999999999999996,40,sad
3,0,1,1,0,0,1,0,17.999999999999996,45,sad
2,0,1,1,0,0,1,0,17.599999999999998,22,sad
4,0,1,1,0,0,1,0,17.4,51,sad
3,0,1,1,0,0,1,0,18.599999999999994,51,sad
4,0,1,1,0,0,1,0,19.39999999999999,36,sad
4,0,1,1,0,0,1,0,19.59999999999999,64,sad
5,0,1,1,0,0,1,0,18.599999999999994,35,sad
5,0,1,1,0,0,1,0,18.799999999999994,77,sad
2,0,1,1,0,0,1,0,19.199999999999992,37,sad
3,0,1,1,0,0,1,0,18.599999999999994,68,sad
1,0,1,1,0,0,1,0,19.39999999999999,39,sad
5,0,1,1,0,0,1,0,19.39999999999999,77,sad
5,0,1,1,0,0,1,0,19.39999999999999,68,sad
1,0,1,1,0,0,1,0,17.4,30,sad
4,0,1,1,0,0,1,0,18.799999999999994,20,sad
3,0,1,1,0,0,1,0,19.39999999999999,26,sad
1,0,1,1,0,0,1,0,18.199999999999996,47,sad
5,0,1,1,0,0,1,0,19.59999999999999,44,sad
3,0,1,1,0,0,1,0,17.4,42,sad
1,0,1,1,0,0,1,0,18.999999999999993,40,sad
1,0,1,1,0,0,1,0,19.59999999999999,31,sad
3,0,1,1,0,0,1,0,18.199999999999996,30,sad
3,0,1,1,0,0,1,0,17.999999999999996,32,sad
2,0,1,1,0,0,1,0,19.199999999999992,26,sad
4,0,1,1,0,0,1,0,17.4,20,sad
5,0,1,1,0,0,1,0,17.799999999999997,36,sad
2,0,1,1,0,0,1,0,18.999999999999993,62,sad
4,0,1,1,0,0,1,0,17.999999999999996,66,sad
1,0,1,1,0,0,1,0,17.2,55,sad
3,0,1,1,0,0,1,0,19.39999999999999,69,sad
2,0,1,1,0,0,1,0,18.199999999999996,39,sad
2,0,1,1,0,0,1,0,19.39999999999999,69,sad
2,0,1,1,0,0,1,0,18.599999999999994,63,sad
3,0,1,1,0,0,1,0,19.199999999999992,54,sad
3,0,1,1,0,0,1,0,18.599999999999994,40,sad
1,0,1,1,0,0,1,0,18.399999999999995,34,sad
4,0,1,1,0,0,1,0,19.199999999999992,56,sad
1,0,1,1,0,0,1,0,19.39999999999999,54,sad
3,0,1,1,0,0,1,0,19.59999999999999,51,sad
3,0,1,1,0,0,1,0,18.399999999999995,59,sad
4,0,1,1,0,0,1,0,19.79999999999999,78,sad
2,0,1,1,0,0,1,0,19.59999999999999,56,sad
2,0,1,1,0,0,1,0,19.79999999999999,48,sad
1,0,1,1,0,0,1,0,19.199999999999992,23,sad
5,0,1,1,0,0,1,0,17.799999999999997,50,sad
4,0,1,1,0,0,1,0,19.39999999999999,53,sad
4,0,1,1,0,0,1,0,19.99999999999999,66,sad
4,0,1,1,0,0,1,0,18.199999999999996,48,sad
1,0,1,1,0,0,1,0,17.799999999999997,49,sad
3,0,1,1,0,0,1,0,18.799999999999994,68,sad
1,0,1,1,0,0,1,0,17.2,27,sad
4,0,1,1,0,0,1,0,18.399999999999995,78,sad
4,0,1,1,0,0,1,0,18.399999999999995,69,sad
4,0,1,1,0,0,1,0,19.99999999999999,22,sad
2,0,1,1,0,0,1,0,19.59999999999999,73,sad
2,0,1,1,0,0,1,0,19.199999999999992,59,sad
4,0,0,0,0,1,0,0,20.35,157.5,classical
2,0,0,0,0,1,0,0,20.6,153.5,classical
3,1,0,0,0,0,0,0,21.25,165.0,rock
3,0,0,0,0,1,0,0,21.35,165.5,classical
4,1,0,0,0,0,0,0,21.299999999999997,165.5,rock
